id,position,name,score,ratings,category,price_range,lat,lng,address,city,state,zip_code
35828,126,"Art of Biryani (3720 Northwest Loop 410, San Antonio, TX 78229)",3.4,12,"Indian, Pakistani, Vegetarian, Halal, Chicken",$,29.49263,-98.55528,3720 Northwest Loop 410, San Antonio, TX,78229
35829,101,Subway (14084 Nacogdoches Rd),4.8,80,"Fast Food, Sandwich, American",$,29.5700022,-98.3820313,14084 Nacogdoches Rd, San Antonio, TX,78247
35830,157,Church's Chicken (2602 N.W. Loop 410),4.5,75,"Fast Food, Family Meals",$,29.5106364,-98.5354395,2602 N.W. Loop 410, San Antonio, TX,78213
35831,133,Hootie's Chicken Tenders (13131 San Pedro),3.6,23,"American, Chicken Strips, Wings, Chicken",$,29.56067,-98.48424,13131 San Pedro, San Antonio, TX,78216
35832,91,Taco Cabana (4622 Rittiman Rd),3.9,72,"Mexican, Tex Mex, Breakfast and Brunch, Family Meals",$,29.4837714,-98.40072,4622 Rittiman Rd, San Antonio, TX,78218
35834,60,Fahrenheit 32 (Bitters Rd.),,,"Ice Cream + Frozen Yogurt, Desserts",$,29.5658031,-98.4861554,226 W Bitters Rd, San Antonio, TX,78216
35835,57,Starbucks (I-10 &amp; Commerce),4.6,149,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,29.4257384,-98.4215508,3818 E Commerce St, San Antonio, TX,78219
35836,58,Sonic (811 San Pedro),4.5,11,"Burgers, Sandwich, American, Fast Food, burger, Hot Dog, American, Sandwiches",$$,29.44119,-98.4995,811 San Pedro, San Antonio, TX,78212
35837,53,Taco Bell (4714 Rittiman Rd),4.2,80,"Burritos, Fast Food, Mexican",$,29.48374,-98.39931,4714 Rittiman Rd, San Antonio, TX,78218
35838,50,Dairy Queen Grill &amp; Chill (2282 SE Military Dr),4.8,19,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American",$,29.35123,-98.45837,2282 SE Military Dr, San Antonio, TX,78223
35839,37,Which Wich (San Antonio - Downtown),4.5,10,"American, Sandwich",$,29.4236353,-98.4852833,849 E Commerce St, San Antonio, TX,78205
35841,146,DTOX ME,,,"Sandwiches, Salads",,29.44191,-98.51055,427 Lombrano Street, San Antonio, TX,78207
35842,211,Sanchos,,,"Mexican, New Mexican, Comfort Food",$,29.4394502,-98.499309,628 Jackson St, San Antonio, TX,78212
35843,154,Darinas Mexican Restaurant,,,"Mexican, Latin American, New Mexican",$,29.48882,-98.5975052,5625 Evers Rd, San Antonio, TX,78240
35844,219,Leonardo's Italian Restaurante (Downtown),,,"Italian, Pasta, Salads",$,29.42452,-98.49578,115 Plaza de Armas #107, San Antonio, TX,78205
35845,216,Subway (14439 NW Military Hwy),,,"Fast Food, Sandwich, American",$,29.57365,-98.5450916,14439 NW Military Hwy, San Antonio, TX,78230
35846,166,Taco Bell (849 E. Commerce Street),,,"Burritos, Fast Food, Mexican",$,29.4238,-98.48432,849 E Commerce St, San Antonio, TX,78205
35847,207,Taco Bell (8727 Perrin Beitel),,,"American, Fast Food, wings, Family Meals, Family Friendly",$,29.519144,-98.411402,8727 Perrin Beitel, San Antonio, TX,78217
35848,85,Church's Chicken (1318 S. WW White Rd),4.1,42,"Fast Food, Family Meals",$,29.4093051,-98.4052222,1318 S. WW White Rd, San Antonio, TX,78220
35849,61,Buffalo Wild Wings (18410 US Highway 281 N),4.4,200,"wings, American, Chicken, Family Friendly",$$,29.611586,-98.466805,18410 Highway 281 N, San Antonio, TX,78259
35850,191,"Hot Chx Nashville Hot Chicken (427 Lombrano St,)",,,"American, Chicken, Comfort Food",$$,29.44191,-98.51055,427 Lombrano St, San Antonio, TX,78207
35851,186,Chick-fil-A  (27 NE Loop 410),4.8,200,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food",$,29.521153,-98.493059,27 NE Loop 410, San Antonio, TX,78216
35852,186,Sa Fresh Cutz,,,"American, Sandwiches, Burgers",,29.42517,-98.49461,5931 whispering lake st., San Antonio, TX,78222
35853,10,"Mad Over Curry (3720 Northwest Loop 410, San Antonio, TX 78229)",3.9,21,"Indian Curry, Indian, Pakistani, Healthy, Vegan",$,29.49263,-98.55528,3720 Northwest Loop 410, San Antonio, TX,78229
35855,177,Baskin-Robbins (6727 Bandera Rd),4.5,25,"Desserts, Ice Cream + Frozen Yogurt, Comfort Food",$,29.496221,-98.6190837,6727 Bandera Rd, San Antonio, TX,78238
35856,189,Mini Tacos Los Cowboys,4.5,42,"Tacos, Mexican",$,29.42688,-98.5549,327 South General McMullen Drive, San Antonio, TX,78237
35857,183,Thunder Thighs 210 Turkey Legs,4.6,46,"American, Desserts, Drinks",,29.43397,-98.4806,930 Broadway, San Antonio, TX,78215
35858,105,Las Palapas (Thousand Oaks),4.4,52,"Mexican, Latin American, New Mexican",$,29.57877,-98.44281,2866 Thousand Oaks Dr, San Antonio, TX,78232
35859,172,Charleys Cheesesteaks - Rolling Oaks Mall,4.5,11,Sandwich,$,29.59487,-98.3531,6909 N. Loop 1604 East, San Antonio, TX,78247
35860,164,Firehouse Subs (City Base West),4.8,103,Sandwich,$,29.3525982,-98.4510903,2611 SE Military Dr, San Antonio, TX,78223
35861,61,Red Lobster (17415 US 281 N),4.7,80,"Seafood, American, Family Meals",$$,29.602484,-98.471365,17415 281 N, San Antonio, TX,78232
35862,183,Burger King (8922 Airport Blvd),4.4,46,"American, burger, Fast Food, Family Meals",$,29.5212279,-98.4763678,8922 Airport Blvd, San Antonio, TX,78216
35863,94,Jack in the Box (9330 Wurzbach),4.4,62,"American, burger, Fast Food",$,29.5288928,-98.563928,9330 Wurzbach, San Antonio, TX,78240
35864,75,Panda Express (14072 Nacogdoches Rd),4.8,200,"Asian, Chinese, Family Meals, Group Friendly",$,29.5692642,-98.3830788,14072 Nacogdoches Rd, San Antonio, TX,78233
35865,62,Denny's (1815 North Foster Rd),3.6,29,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,29.4461565,-98.3618402,1815 North Foster Rd, San Antonio, TX,78244
35867,162,Dunkin' (18235 Bulverde Rd),4.5,43,"Breakfast &amp; Brunch, Donuts",$,29.6077865,-98.4194292,18235 Bulverde Rd, San Antonio, TX,78259
35868,160,Nashville Hot Chicken Shack (4109 Fredericksburg Road),,,"American, BBQ, Comfort Food",$,29.4853729,-98.54734415,4109 Fredericksburg Road, San Antonio, TX,78201
35869,133,Long John Silver's (12812 W IH 10),4.4,116,"American, Family Meals, Seafood, Fish and Chips, Chicken",$,29.5644462,-98.5925342,12812 W IH 10, San Antonio, TX,78249
35870,48,Popeyes (14107 Nacogdoches Rd),3.8,99,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,29.570039,-98.383099,14107 Nacogdoches Rd, San Antonio, TX,78247
35871,141,Tyga Bites (20626 Stone Oak Parkway),,,"American, Chicken Strips, Sandwich",$,29.64904,-98.4629,20626 Stone Oak Parkway, San Antonio, TX,78258
35872,143,VG Pizzeria,,,"Pizza, Wings, Pasta",,29.35498,-98.48484,910 Southeast Military Drive, San Antonio, TX,78214
35873,208,Taqueria El Trompo,,,"Black-owned, Mexican, Latin American, New Mexican",$,29.49537,-98.4352,3253 Harry Wurzbach, San Antonio, TX,78209
35874,207,The Dakota (433 S HACKBERRY),,,"Burgers, American, Sandwiches",$,29.41619,-98.47342,433 S HACKBERRY, SAN ANTONIO, TX,78203
35875,203,Mama's Kitchen,,,"Mexican, Latin American, New Mexican",$,29.466218,-98.501723,504 W Hildebrand Ave, San Antonio, TX,78212
35876,182,Gordos mini tacos,4.6,75,"Mexican, Latin American, New Mexican",$,29.4773793,-98.3588449,5570 N Foster Rd, San Antonio, TX,78244
35878,129,Crunchy Greens Salads,,,"Healthy, Vegetarian, Salads",$,29.5783969,-98.3737365,15033 Nacogdoches Rd, San Antonio, TX,78247
35879,128,La Borinqueña,,,"Latin American, Mexican, Vegetarian, Healthy",$,29.485432,-98.60319,5700 Wurzbach Rd 5718-b, San Antonio, TX,78238
35880,126,Fit in 30,,,"Healthy, Exclusive to Eats",$,29.5151192,-98.570135,8116 Fredericksburg Rd, San Antonio, TX,78229
35881,124,HotBite - Mexican &amp; Venezuelan Food,,,"Latin American, Mexican, Vegetarian, Healthy",$,29.59336,-98.5962,5611 N Loop 1604 W, San Antonio, TX,78257
35882,123,Chipper Chiqn (Alon),,,"Vegetarian, Vegan, Healthy",,29.54514,-98.52939,10003 Northwest Military Highway, San Antonio, TX,78230
35883,115,Chipper Chiqn (San Antonio),,,"Vegetarian, Vegan, Healthy",,29.5193,-98.50516,818 Northwest Loop 410, San Antonio, TX,78216
35884,72,Babe's Old Fashioned Food (Military Dr.),4.1,26,"Burgers, Pizza, Salads, Family Meals, Healthy",$$,29.3563205,-98.4984957,434 SW Military Dr, San Antonio, TX,78221
35885,26,American Eclectic Burger (SAT01-1),,,"American, Burgers, Chicken",$,29.54784,-98.37637,11911 Crosswinds Way, San Antonio, TX,78233
35887,201,Makenka,,,"Mexican, Latin American, New Mexican",,29.42557,-98.48824,123 Losoya Street, San Antonio, TX,78205
35888,200,LOSOYAS EXPRESS,,,"Mexican, Latin American, New Mexican, Exclusive to Eats",$,29.5074922,-98.5886576,2354 Babcock Rd, San Antonio, TX,78229
35889,156,Hunt Brothers Pizza - Nacogdoches Rd (Powered by Lula),,,"Convenience, Snacks, Everyday Essentials, Alcohol",$,29.55281,-98.40397,12434 Nacogdoches Road, San Antonio, TX,78217
35890,106,Stone Oak Liquor (19202 Stone Oak Pkwy),,,"Drinks, Wine",$,29.62728,-98.49445,19202 Stone Oak Pkwy, San Antonio, TX,78258
35892,55,Panda Express (1803 Vance Jackson Rd),4.4,200,"Asian, Chinese, Family Meals",$,29.48914969,-98.53543182,1803 Vance Jackson Road, San Antonio, TX,78213
35893,126,MOD Pizza (Stone Oak),4.7,98,"Pizza, Desserts, Salads, American, Healthy, Vegetarian Friendly, Kids Friendly",$,29.6462397,-98.4504912,22026 N US-281, San Antonio, TX,78258
35894,125,Taco Bell (6938 N. Loop 1604 E),4.5,81,"Burritos, Fast Food, Mexican",$,29.5927017,-98.35383,6938 N. Loop 1604 E, San Antonio, TX,78247
35895,29,Le Mirage,,,"Mediterranean, Middle Eastern, Chicken",,29.52095,-98.57309,8620 Fredericksburg Road, San Antonio, TX,78240
35896,299,LAS CATRINAS MEXICAN BUFFET,,,"Mexican, Exclusive to Eats",,29.5038066,-98.5857953,7271 Wurzbach Rd Suite 102, San Antonio, TX,78240
35897,296,El Compa's Mexican Restaurant,,,"Mexican, Comfort Food, Tex Mex",$,29.4900327,-98.5676533,4263 NW Loop 410, San Antonio, TX,78229
35898,107,Nashville Hot Chicken Shack (3619 I35 South),3.8,17,"American, BBQ, Comfort Food",$,29.44825294,-98.42745653,3619 I35 South, San Antonio, TX,78219
35899,282,Tacos Martinez,,,"Mexican, Chicken, Tex Mex",$,29.4311229,-98.5601225,5034 W Commerce St, San Antonio, TX,78237
35900,56,La Madeleine Country French Cafe (722 Northwest Loop 410),4.8,132,"European, Modern European, Seafood",$,29.519857,-98.504505,722 Northwest Loop 410, San Antonio, TX,78216
35901,257,Alataco (427 Lombrano Street),,,"Mexican, Tacos, Burritos",$,29.44191,-98.51055,427 Lombrano Street, San Antonio, TX,78207
35902,236,Pepe's Tacos-N-Salsa,,,"Mexican, Exclusive to Eats",$$,29.5579876,-98.4622478,12820 Jones Maltsberger, San Antonio, TX,78247
35903,197,Carnitas Lonja,,,Mexican,$,29.3931665,-98.4864519,1107 Roosevelt Ave, San Antonio, TX,78210
35904,58,SYLVIA'S MEXICAN RESTAURANT,,,"Mexican, Tacos",,29.48332,-98.40724,6019 RITTIMAN PLZ, SAN ANTONIO, TX,78218
35905,120,Whataburger (12309 Nacogdoches Rd),4.2,60,"Burgers, Fast Food, Burgers, Sandwiches, American",$$,29.55248,-98.40569,12309 Nacogdoches Rd, San Antonio, TX,78217
35906,111,Freddy's Frozen Custard &amp; Steakburgers (255 E Basse Road #1050),4.6,91,"Burgers, American, Sandwiches, Desserts",$,29.49597,-98.48173,255 E Basse Rd, San Antonio, TX,78216
35907,110,Subway #12289,4.7,18,"Fast Food, Sandwich, American",$,29.5107031,-98.3916143,4977 Walzem Rd, San Antonio, TX,78218
35908,48,Tropical Smoothie Cafe (21918 US-281 N),4.7,75,"Juice and Smoothies, Breakfast and Brunch, Fast Food, Healthy",$,29.64531,-98.45106,21918 US-281 N, San Antonio, TX,78259
35909,199,Las Quesadillas,,,"Mexican, Latin American, New Mexican",$,29.57980604,-98.47484926,14530 brook hollow blvd, San Antonio, TX,78232
35912,190,Una Vez Fue Res,,,"Mexican, Latin American, New Mexican",$,29.448472,-98.4880659,2407 North Saint Mary's Street, San Antonio, TX,78212
35913,187,Birrieria Ay Arandas,,,"Mexican, Latin American, New Mexican",$$,29.44689,-98.54631,2426 Culebra Road, San Antonio, TX,78228
35914,181,Grand Burrito,,,"Mexican, Latin American, New Mexican, Exclusive to Eats",$,29.5784359,-98.3734576,15033 Nacogdoches Rd, San Antonio, TX,78247
35916,178,Las Quesadillas,,,"Mexican, Latin American, New Mexican, Exclusive to Eats",$,29.57989,-98.47498,14530 Brook Hollow Boulevard, San Antonio, TX,78232
35917,177,Burrito Bandido,,,"Mexican, Latin American, New Mexican",,29.44186,-98.51055,427 Lombrano Street, San Antonio, TX,78207
35919,174,LOS DIABLITOS,,,"Mexican, Latin American, New Mexican",,29.38768,-98.5264,1239 W Malone Ave., San Antonio, TX,78225
35920,172,Tacos ZW,,,"Mexican, Latin American, New Mexican",,29.40975,-98.50228,207 West Cevallos, San Antonio, TX,78204
35921,169,Ay Que Rico LLC ,,,"Mexican, Tacos",,29.41841,-98.33748,7770 Farm-to-Market 1346, San Antonio, TX,78220
35922,167,Los Hermanos Tortilleria,,,"Mexican, Latin American, New Mexican",$,29.379268,-98.517028,303 Commercial Ave, San Antonio, TX,78211
35923,164,Alamo Molino (China Grove),,,"Mexican, Latin American, New Mexican",,29.3211,-98.43962,3038 Laura lee Way, San Antonio, TX,78223
35924,160,Texas Tacos &amp; Catering (Stone Oak) ,,,"Mexican, Latin American, New Mexican",$,29.611022,-98.478627,923 N. Loop 1604 E., San Antonio, TX,78232
35925,152,El jacalito elotes mexicanos,,,"Mexican, Latin American, New Mexican, Exclusive to Eats",$,29.3886342,-98.5331489,1509 W Theo Ave, San Antonio, TX,78225
35926,144,Taco Jalisco de los Altos,,,"Mexican, Tacos, Burritos",,29.35618,-98.52359,1902 Southwest Military Drive, San Antonio, TX,78221
35927,142,Weras tacos,,,"Mexican, Latin American, New Mexican",$,29.3889786,-98.5222237,2619 Nogalitos St, San Antonio, TX,78225
35928,131,El Remedio (Downtown),,,"Mexican, Latin American, New Mexican",,29.4354,-98.48164,1009 Avenue B, San Antonio, TX,78215
35929,124,El Remedio (Culebra),4.9,38,"Mexican, Latin American, New Mexican",,29.44811,-98.55808,2924 Culebra Road, San Antonio, TX,78228
35930,115,Mazorca Street Corn,,,"Mexican, Latin American, New Mexican",,29.44186,-98.51055,427 Lombrano Street, San Antonio, TX,78207
35931,78,Tacologia,,,"Mexican, Latin American, New Mexican",,29.60986,-98.48952,115 North Loop 1604 East, San Antonio, TX,78258
35932,272,Kung Fu Tea  ,,,"Bubble Tea, Coffee and Tea, Juice",$,29.35176,-98.45696,2314 SE Military Dr., San Antonio, TX,78223
35933,183,McDonald's® (1819 S New Braunfels),4.6,195,"American, Fast Food, Burgers, Group Friendly",$,29.4008972,-98.4615889,1819 S NEW BRAUNFELS, SAN ANTONIO, TX,78210
35935,9,Arby's (4138 S New Braunfels Ave. Suite 101),4.5,25,"American, Sandwich, Chicken, Salads",$,29.3782958,-98.4594914,4138 S New Braunfels Ave., San Antonio, TX,78223
35936,8,Whataburger (3500 S New Braunfels),4.1,29,"Burgers, Fast Food, Burgers, Sandwiches, American",$$,29.38381,-98.4608,3500 S New Braunfels, San Antonio, TX,78223
35937,119,Chipper Chiqn (Alamo Quarry),,,"American, Wings, Chicken",,29.4943,-98.48058,255 East Basse Road, San Antonio, TX,78209
35938,44,Wei Kee Chinese Restaurant,4.5,175,"Chinese, Asian, Chicken, Seafood, Noodles, Rice Dishes, Group Friendly, Family Meals, Kids Friendly, Vegan Friendly, Soup",$,29.4961982,-98.6206823,6802 Bandera Rd, San Antonio, TX,78238
35939,87,7-Eleven (16707 Nacogdoches Rd),4.9,73,"Convenience, Everyday Essentials, Snacks, Home &amp; Personal Care, Alcohol",$,29.59264,-98.35119,16707 Nacogdoches Rd, San Antonio, TX,78266
35940,6,Sonic (4319 South New Braunfels),4.1,111,"American, Fast Food, Burgers",$$,29.375625,-98.4617411,4319 South New Braunfels, San Antonio, TX,78223
35941,5,Panda Express (4248 S New Braunfels Ave),4.4,90,"Asian, Chinese, Family Meals",$,29.375875,-98.457693,4248 S New Braunfels Ave, San Antonio, TX,78223
35942,171,Wendy's  (19170 STONE OAK PKWY),4.6,71,"American, Burgers, Fast Food",$,29.624939,-98.494496,19170 STONE OAK PKWY, SAN ANTONIO, TX,78258
35943,83,Cracker Barrel Old Country Store (98 NE Loop 410),4.5,173,"Burgers, American, Sandwiches, Family Meals",$,29.5193212,-98.484431,98 NE Loop 410, SAN ANTONIO, TX,78216
35944,1,Starbucks (Nacogdoches &amp; New Braunfels),4.8,76,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,29.50608,-98.4586817,1901 Nacogdoches, San Antonio, TX,78209
35945,162,Alamo Drafthouse Cinema (Park North),,,"Burgers, Sandwich",$,29.5182636,-98.5029139,618 NW Loop 410, San Antonio, TX,78216
35946,132,7-Eleven (298 W Bitters Rd),4.8,165,"Convenience, Everyday Essentials, Snacks, Home &amp; Personal Care, Alcohol",$,29.5677416,-98.486689,298 W Bitters Rd, San Antonio, TX,78216
35948,179,Bad Mutha Clucka (Stone Oak),4.2,11,"Burgers, American, Sandwiches",$,29.64963,-98.45279,20907 Stone Oak Parkway, San Antonio, TX,78258
35949,29,Panera (13025 San Pedro Avenue),4.7,142,"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",$,29.5599074,-98.4849536,13025 San Pedro Avenue, San Antonio, TX,78216
35950,13,McDonald's® (15715 San Pedro),4.8,112,"American, Fast Food, Burgers",$,29.5856041,-98.4759584,15715 SAN PEDRO, SAN ANTONIO, TX,78232
35951,157,Red Lobster (7835 Interstate 35 S.),4,38,"Seafood, American, Family Meals",$$,29.350694,-98.536036,7835 Interstate 35 S., San Antonio, TX,78224
35953,132,Potbelly Sandwich Shop (Rivercenter | 417),4.8,34,"Deli, Salads, Sandwich",$,29.4238,-98.48432,849 E. Commerce St., San Antonio, TX,78205
35955,142,Whataburger (4635 Rittiman Rd),4.3,93,"Burgers, Fast Food, Burgers, Sandwiches, American",$$,29.48439,-98.40049,4635 Rittiman Rd, San Antonio, TX,78218
35956,136,Freddy's Frozen Custard &amp; Steakburgers (4059 N Loop 1604 West),4.3,28,"Burgers, American, Sandwiches, Desserts",$,29.601234,-98.562515,4059 N Loop 1604 West, San Antonio, TX,78257
35957,41,The Burger Den (903 E Commerce St),4.1,57,"American, Burgers, Comfort Food, Vegetarian Friendly, Fast Food",$$,29.42317,-98.48284,903 E Commerce St, San Antonio, TX,78205
35959,58,IHOP (3820 Broadway),4.6,106,"American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American, Family Meals",$,29.4617573,-98.4659597,3820 Broadway, San Antonio, TX,78209
35960,150,KFC  (7009 San Pedro Avenue),4.4,60,"American, Fast Food, wings",$,29.50851438,-98.49971378,7009 San Pedro Avenue, San Antonio, TX,78216
35963,154,Taste of Motown,,,"Other, Exclusive to Eats",,29.45607,-98.49955,2301 San Pedro Ave, San Antonio, TX,78212
35964,5,7-Eleven (12351 N. Interstate 35),,,"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",$,29.55236,-98.35641,12351 N. Interstate 35, San Antonio, TX,78233
35965,172,Burger King (1872 South WW White Rd.),3.9,66,"American, burger, Fast Food, Family Meals",$,29.398751,-98.404189,1872 South WW White Rd., San Antonio, TX,78220
35966,171,Smoothie King (1141 N Loop 1604 East #106),4.7,55,"American, Healthy, Juice and Smoothies",$$,29.61116,-98.47638,1141 N Loop 1604 East #106, San Antonio, TX,78258
35967,164,Subway (903 East Bitters Rd),4.9,10,"Fast Food, Sandwich, American",$,29.562833,-98.479302,903 East Bitters Rd, San Antonio, TX,78216
35968,145,Sonic (955 East Bitters Road),,,"American, Sandwich, Burgers",$$,29.56213,-98.47828,955 East Bitters Road, San Antonio, TX,78216
35969,129,Firehouse Subs (South Park Commons),4.8,68,"Sandwich, Deli",$,29.35566537,-98.54294878,2814 South West Military Dr. #107, San Antonio, TX,78224
35970,100,Church's Chicken (2026 South Alamo),4.2,21,Fast Food,$,29.4133262,-98.5038686,2026 S Alamo St, San Antonio, TX,78204
35971,92,Five Guys TX-1098 1321 North Loop 1604 East,4.8,117,"American, Burgers, Fast Food",$,29.610843,-98.473864,1321 N Loop 1604 Suite 105, San Antonio, TX,78232
35972,88,Taco Cabana (2347 E Southcross),4.6,92,"Mexican, Tex Mex, Breakfast and Brunch, Family Meals",$,29.3756564,-98.4571369,2347 E Southcross, San Antonio, TX,78223
35974,22,Orange Leaf Frozen Yogurt (2535 S.E. Military Dr.),,,"Ice Cream + Frozen Yogurt, Desserts, Juice and Smoothies",$,29.3525211,-98.4518757,2535 S.E. Military Dr., San Antonio, TX,78223
35976,33,Jason's Deli (1141 N. Fm 1604 East #108),4.7,162,"Burgers, American, Sandwiches",$,29.6112544,-98.4763931,1141 North FM 1604 East, San Antonio, TX,78232
35977,214,The Groovy Chicken,,,"American, Burgers, Sandwiches",$,29.52365,-98.45723,9200 Broadway Street, San Antonio, TX,78217
35979,81,@flowers Terrell Hills (Operated by Petite Flower Shop),,,"Flowers, florist, Gift Store",$,29.47514,-98.4359,1501 Harry Wurzbach Rd, San Antonio, TX,78209
